what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1332657566420
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1332657566420
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1332657566420
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1332657566420
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1332657566420
started,bundle,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.adt",1332657566420
os,sysinfo,,,"win32",1332657566423
arch,sysinfo,,,"x86",1332657566423
ws,sysinfo,,,"win32",1332657566423
locale,sysinfo,,,"th_TH",1332657566423
processors,sysinfo,,,"4",1332657566423
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1332657566423
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1332657566423
java.specification.name,sysinfo,,,"Java Platform API Specification",1332657566423
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332657566423
java.specification.version,sysinfo,,,"1.6",1332657566423
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1332657566423
java.version,sysinfo,,,"1.6.0_24",1332657566423
java.vm.info,sysinfo,,,"mixed mode, sharing",1332657566423
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1332657566423
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1332657566423
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1332657566423
java.vm.specification.version,sysinfo,,,"1.0",1332657566423
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1332657566423
java.vm.version,sysinfo,,,"19.1-b02",1332657566423
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657586896
started,bundle,com.android.ide.eclipse.ddms,17.0.0.v201203161636-291853,"com.android.ide.eclipse.ddms",1332657587864
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657587896
started,bundle,org.eclipse.wst.sse.core,1.1.504.v201102160550,"org.eclipse.wst.sse.core",1332657588000
started,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1332657588031
started,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1332657588032
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657595691
started,bundle,com.android.ide.eclipse.traceview,17.0.0.v201203161636-291853,"com.android.ide.eclipse.traceview",1332657596097
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657596846
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657596867
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657596873
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657675111
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657684222
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657729903
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657730678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657770839
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657775574
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657776924
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657780513
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657780545
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657780550
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657849285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657849926
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657851614
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657852326
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657906045
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657908183
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657908670
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657953189
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657973961
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657975094
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657975112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332657985845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332658130893
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332658135249
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332658139272
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332658139293
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332658139298
opened,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1332658441314
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661036418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661039143
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661063530
started,bundle,org.eclipse.debug.core,3.6.0.v20100519,"org.eclipse.debug.core",1332661064587
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1332661064688
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1332661064689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661064900
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661066207
executed,command,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools.ExternalToolMenuDelegateToolbar",1332661066215
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661068025
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661073365
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661082870
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661089654
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.import",1332661089659
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661091919
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661099514
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.edit.text.openLocalFile",1332661099534
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661106366
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661108782
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661110634
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661113663
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661116349
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661166509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661170797
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661174469
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661199788
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661206333
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661213444
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661221437
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661232333
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661232509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661234030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661234788
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1332661235269
started,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1332661235631
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1332661235635
stopped,bundle,org.eclipse.mylyn.ide.ant,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ant",1332661235710
stopped,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1332661235710
stopped,bundle,org.eclipse.ant.launching,1.0.1.v20101020_r362,"org.eclipse.ant.launching",1332661235710
stopped,bundle,org.eclipse.compare.win32,1.0.101.R36x_v20101103-0618,"org.eclipse.compare.win32",1332661235710
stopped,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.100.v20100513,"org.eclipse.equinox.p2.ui.sdk",1332661235714
stopped,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1332661235714
stopped,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1332661235714
stopped,bundle,overlay.com.android.ide.eclipse.adt.overlay,17.0.0.v201203161636-291853,"overlay.com.android.ide.eclipse.adt.overlay",1332661235714
stopped,bundle,com.android.ide.eclipse.adt,17.0.0.v201203161636-291853,"com.android.ide.eclipse.adt",1332661235715
stopped,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1332661235715
stopped,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20100513-0845,"org.eclipse.jdt.apt.ui",1332661235716
stopped,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1332661235716
stopped,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1332661235779
stopped,bundle,org.eclipse.wst.dtd.ui,1.0.500.v201004290328,"org.eclipse.wst.dtd.ui",1332661235779
stopped,bundle,org.eclipse.wst.xsd.ui,1.2.304.v201101251958,"org.eclipse.wst.xsd.ui",1332661235779
stopped,bundle,org.eclipse.wst.xml.ui,1.1.103.v201101122108,"org.eclipse.wst.xml.ui",1332661235779
stopped,bundle,org.eclipse.wst.common.ui,1.1.500.v200911190730,"org.eclipse.wst.common.ui",1332661235779
stopped,bundle,org.eclipse.wst.sse.ui,1.2.3.v201102102045,"org.eclipse.wst.sse.ui",1332661235779
stopped,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1332661235785
stopped,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1332661235785
stopped,bundle,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.resources",1332661235785
stopped,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1332661235785
stopped,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1332661235785
stopped,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1332661235785
stopped,bundle,org.eclipse.mylyn.resources.ui,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.resources.ui",1332661235785
stopped,bundle,org.eclipse.mylyn.wikitext.tasks.ui,1.3.1.v20100823-0100-e3x,"org.eclipse.mylyn.wikitext.tasks.ui",1332661235785
stopped,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1332661235786
stopped,bundle,org.eclipse.mylyn.help.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.help.ui",1332661235786
stopped,bundle,org.eclipse.mylyn.tasks.bugs,3.4.1.v20100823-0100-e3x,"org.eclipse.mylyn.tasks.bugs",1332661235786
stopped,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1332661235786
stopped,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1332661235786
stopped,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1332661235786
stopped,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1332661235786
stopped,bundle,org.eclipse.ui.externaltools,3.2.0.v20100427,"org.eclipse.ui.externaltools",1332661235791
stopped,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1332661235842
stopped,bundle,org.eclipse.mylyn.wikitext.ui,1.3.0.v20100608-0100-e3x,"org.eclipse.mylyn.wikitext.ui",1332661235842
stopped,bundle,com.android.ide.eclipse.hierarchyviewer,17.0.0.v201203161636-291853,"com.android.ide.eclipse.hierarchyviewer",1332661235842
stopped,bundle,com.android.ide.eclipse.traceview,17.0.0.v201203161636-291853,"com.android.ide.eclipse.traceview",1332661235842
stopped,bundle,com.android.ide.eclipse.ddms,17.0.0.v201203161636-291853,"com.android.ide.eclipse.ddms",1332661235844
stopped,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1332661235844
stopped,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1332661235844
stopped,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1332661235844
stopped,bundle,org.eclipse.wst.common.snippets,1.2.2.v201101130441,"org.eclipse.wst.common.snippets",1332661235845
stopped,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1332661235845
stopped,bundle,org.eclipse.compare.core,3.5.101.R36x_v20100929-0800,"org.eclipse.compare.core",1332661235845
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1332661264244
started,bundle,org.eclipse.osgi,3.6.2.R36x_v20110210,"org.eclipse.osgi",1332661264245
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20100503,"org.eclipse.equinox.simpleconfigurator",1332661264246
started,bundle,com.ibm.icu,4.2.1.v20100412,"com.ibm.icu",1332661264247
started,bundle,org.eclipse.core.contenttype,3.4.100.v20100505-1235,"org.eclipse.core.contenttype",1332661264247
started,bundle,org.eclipse.core.databinding.observable,1.3.0.I20100601-0800,"org.eclipse.core.databinding.observable",1332661264248
started,bundle,org.eclipse.core.expressions,3.4.200.v20100505,"org.eclipse.core.expressions",1332661264249
started,bundle,org.eclipse.core.filebuffers,3.5.100.v20100520-0800,"org.eclipse.core.filebuffers",1332661264249
started,bundle,org.eclipse.core.filesystem,1.3.1.R36x_v20100727-0745,"org.eclipse.core.filesystem",1332661264250
started,bundle,org.eclipse.core.jobs,3.5.1.R36x_v20100824,"org.eclipse.core.jobs",1332661264251
started,bundle,org.eclipse.core.net,1.2.100.I20100511-0800,"org.eclipse.core.net",1332661264251
started,bundle,org.eclipse.core.resources,3.6.1.R36x_v20110131-1630,"org.eclipse.core.resources",1332661264252
started,bundle,org.eclipse.core.runtime,3.6.0.v20100505,"org.eclipse.core.runtime",1332661264253
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1332661264254
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20100517,"org.eclipse.core.runtime.compatibility.auth",1332661264255
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201102081640,"org.eclipse.epp.usagedata.gathering",1332661264255
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201102081640,"org.eclipse.epp.usagedata.recording",1332661264256
started,bundle,org.eclipse.equinox.app,1.3.1.R36x_v20100803,"org.eclipse.equinox.app",1332661264256
started,bundle,org.eclipse.equinox.common,3.6.0.v20100503,"org.eclipse.equinox.common",1332661264257
started,bundle,org.eclipse.equinox.ds,1.2.1.R36x_v20100803,"org.eclipse.equinox.ds",1332661264258
started,bundle,org.eclipse.equinox.event,1.2.0.v20100503,"org.eclipse.equinox.event",1332661264258
started,bundle,org.eclipse.equinox.p2.core,2.0.3.R36x_v20110111,"org.eclipse.equinox.p2.core",1332661264259
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.203.R36x_v20101220,"org.eclipse.equinox.p2.directorywatcher",1332661264259
started,bundle,org.eclipse.equinox.p2.engine,2.0.1.R36x_v20110201,"org.eclipse.equinox.p2.engine",1332661264260
started,bundle,org.eclipse.equinox.p2.metadata,2.0.1.R36x_v20101202,"org.eclipse.equinox.p2.metadata",1332661264261
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.1.0.v20100513,"org.eclipse.equinox.p2.metadata.repository",1332661264262
started,bundle,org.eclipse.equinox.p2.operations,2.0.0.v20100510,"org.eclipse.equinox.p2.operations",1332661264262
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.2.R36x_v20110114,"org.eclipse.equinox.p2.reconciler.dropins",1332661264263
started,bundle,org.eclipse.equinox.p2.repository,2.0.2.R36x_v20110111-1500,"org.eclipse.equinox.p2.repository",1332661264264
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.0.v20100507-1815,"org.eclipse.equinox.p2.ui.sdk.scheduler",1332661264264
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.101.R36x_v20100823,"org.eclipse.equinox.p2.updatechecker",1332661264265
started,bundle,org.eclipse.equinox.preferences,3.3.0.v20100503,"org.eclipse.equinox.preferences",1332661264266
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1332661264266
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1332661264267
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1332661264268
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1332661264269
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1332661264270
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1332661264271
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1332661264274
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1332661264275
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1332661264275
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1332661264276
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1332661264276
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1332661264278
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1332661264279
